track,start_cus,end_cus,on_critical_path,is_simple_vote
0,953400,955500,false,true
1,953400,955500,false,true
0,955500,957600,false,true
1,955500,957600,false,true
0,957600,959700,false,true
1,957600,959700,false,true
0,959700,961800,false,true
1,959700,961800,false,true
0,961800,963900,false,true
1,961800,963900,false,true
0,963900,966000,false,true
1,963900,966000,false,true
0,966000,968100,false,true
1,966000,968100,false,true
0,968100,970200,false,true
1,968100,970200,false,true
0,970200,972300,false,true
1,970200,972300,false,true
0,972300,974400,false,true
1,972300,974400,false,true
0,974400,976500,false,true
1,974400,976500,false,true
0,976500,978600,false,true
1,976500,978600,false,true
0,978600,980700,false,true
1,978600,980700,false,true
0,980700,982800,false,true
1,980700,982800,false,true
0,982800,984900,false,true
1,982800,984900,false,true
0,984900,987000,false,true
1,984900,987000,false,true
0,987000,989100,false,true
1,987000,989100,false,true
0,989100,991200,false,true
1,989100,991200,false,true
0,991200,993300,false,true
1,991200,993300,false,true
0,993300,995400,false,true
1,993300,995400,false,true
0,995400,997500,false,true
1,995400,997500,false,true
0,997500,999600,false,true
1,997500,999600,false,true
0,999600,1001700,false,true
1,999600,1001700,false,true
0,1001700,1003800,false,true
1,1001700,1003800,false,true
0,1003800,1005900,false,true
1,1003800,1005900,false,true
0,1005900,1008000,false,true
3,4811950,4915507,false,false
0,4853694,5021625,false,false
2,4895681,4968640,false,false
3,4915507,4989801,false,false
1,1005900,1008000,false,true
0,1008000,1010100,false,true
1,1008000,1010100,false,true
2,4968640,4973323,false,false
1,4971277,5012193,false,false
2,4973323,5086131,false,false
3,4989801,5067094,false,false
2,5086131,5194421,false,false
3,5067094,5144427,false,false
1,5012193,5128587,false,false
0,5021625,5259331,false,false
2,5194421,5302711,false,false
1,5128587,5130596,false,false
1,5130596,5132613,false,false
1,5132613,5155871,false,false
3,5144427,5227721,false,false
0,1010100,1012200,false,true
1,1010100,1012200,false,true
0,1012200,1014300,false,true
1,1012200,1014300,false,true
0,1014300,1016400,false,true
1,1014300,1016400,false,true
0,1016400,1018500,false,true
1,1016400,1018500,false,true
0,1018500,1020600,false,true
1,1018500,1020600,false,true
0,1020600,1022700,false,true
1,1020600,1022700,false,true
0,1022700,1024800,false,true
1,1022700,1024800,false,true
0,1024800,1026900,false,true
1,1024800,1026900,false,true
0,1026900,1029000,false,true
1,1026900,1029000,false,true
0,1029000,1031100,false,true
1,1029000,1031100,false,true
0,1031100,1033200,false,true
1,1031100,1033200,false,true
0,1033200,1035300,false,true
1,1033200,1035300,false,true
0,1035300,1037400,false,true
1,1035300,1037400,false,true
0,1037400,1039500,false,true
1,1037400,1039500,false,true
0,1039500,1041600,false,true
1,1039500,1041600,false,true
0,1041600,1043700,false,true
1,1041600,1043700,false,true
0,1043700,1045800,false,true
1,1043700,1045800,false,true
0,1045800,1047900,false,true
1,1045800,1047900,false,true
0,1047900,1050000,false,true
1,1047900,1050000,false,true
0,1050000,1052100,false,true
1,1050000,1052100,false,true
0,1052100,1054200,false,true
1,1052100,1054200,false,true
0,1054200,1056300,false,true
1,1054200,1056300,false,true
0,1056300,1058400,false,true
1,1056300,1058400,false,true
0,1058400,1060500,false,true
1,1058400,1060500,false,true
0,1060500,1062600,false,true
1,1060500,1062600,false,true
0,1062600,1064700,false,true
1,1062600,1064700,false,true
0,1064700,1066800,false,true
1,1064700,1066800,false,true
0,1066800,1068900,false,true
1,1066800,1068900,false,true
0,1068900,1071000,false,true
1,1068900,1071000,false,true
0,1071000,1073100,false,true
1,1071000,1073100,false,true
0,1073100,1075200,false,true
1,1073100,1075200,false,true
0,1075200,1077300,false,true
1,1075200,1077300,false,true
2,5302711,5412501,false,false
1,5155871,5189106,false,false
1,5189106,5339171,false,false
3,5227721,5286034,true,false
0,5259331,5284908,false,false
2,5412501,5517791,false,false
0,1077300,1079400,false,true
1,1077300,1079400,false,true
0,1079400,1081500,false,true
1,1079400,1081500,false,true
0,1081500,1083600,false,true
1,1081500,1083600,false,true
0,1083600,1085700,false,true
1,1083600,1085700,false,true
0,1085700,1087800,false,true
1,1085700,1087800,false,true
0,1087800,1089900,false,true
1,1087800,1089900,false,true
0,1089900,1092000,false,true
1,1089900,1092000,false,true
0,1092000,1094100,false,true
1,1092000,1094100,false,true
3,5286034,5364103,false,false
2,5517791,5629081,false,false
1,5339171,5469017,false,false
0,1094100,1096200,false,true
1,1094100,1096200,false,true
0,1096200,1098300,false,true
1,1096200,1098300,false,true
0,1098300,1100400,false,true
1,1098300,1100400,false,true
0,1100400,1102500,false,true
1,1100400,1102500,false,true
0,5284908,5285358,false,false
0,5286034,5476218,true,false
3,5364103,5447082,false,false
3,5447082,5540555,false,false
3,5540555,5572944,false,false
1,5469017,5662084,false,false
0,5476218,5651326,false,false
3,5572944,5763128,true,false
0,1102500,1104600,false,true
1,1102500,1104600,false,true
0,1104600,1106700,false,true
1,1104600,1106700,false,true
0,1106700,1108800,false,true
1,1106700,1108800,false,true
0,1108800,1110900,false,true
1,1108800,1110900,false,true
0,1110900,1113000,false,true
1,1110900,1113000,false,true
2,5629081,5651824,false,false
0,5651326,5712193,false,false
3,5763128,5799894,false,false
3,5799894,5842118,false,false
3,5842118,5884315,false,false
2,5651824,5786554,false,false
2,5842118,5878884,false,false
0,5786554,5850173,true,false
2,5878884,6084847,false,false
0,5850173,5984903,true,false
0,5984903,6035887,true,false
0,6035887,6086871,true,false
0,1113000,1115100,false,true
1,1113000,1115100,false,true
0,1115100,1117200,false,true
1,1115100,1117200,false,true
0,6086871,6373002,true,false
0,6373002,6412671,true,false
0,6412671,6449752,true,false
0,6449752,6482718,true,false
0,6482718,6507639,true,false
0,6507639,6551782,true,false
0,6551782,6576703,true,false
0,6576703,6601624,true,false
0,6601624,6642195,true,false
0,6642195,6682766,true,false
0,6682766,6723337,true,false
0,6723337,6768180,true,false
0,1117200,1119300,false,true
1,1117200,1119300,false,true
0,6768180,6806192,true,false
0,6806192,6882987,true,false
0,6882987,6923558,true,false
0,6923558,6961570,true,false
1,5662084,5959632,false,false
0,6961570,7005713,true,false
0,7005713,7049092,true,false
0,7049092,7138971,true,false
2,7049092,7072678,false,false
0,7138971,7177811,true,false
0,7177811,7210200,false,false
2,7177811,7236124,false,false
3,5884315,5943742,false,false
3,5943742,6002451,false,false
3,7177811,7280223,true,false
3,7280223,7320794,true,false
3,7320794,7407641,true,false
1,7177811,7279451,false,false
0,7210200,7210350,false,false
0,1119300,1121400,false,true
0,7210350,7297355,false,false
0,7297355,7297655,false,false
2,7236124,7260197,false,false
1,7279451,7360138,false,false
0,7297655,7297805,false,false
2,7260197,7266851,false,false
1,7360138,7463288,false,false
2,7266851,7267001,false,false
2,7267001,7411745,false,false
1,1119300,1121400,false,true
0,1121400,1123500,false,true
1,1121400,1123500,false,true
0,1123500,1125600,false,true
1,1123500,1125600,false,true
0,1125600,1127700,false,true
3,7407641,7448865,true,false
3,7448865,7473786,true,false
3,7473786,7498707,true,false
0,7297805,7392913,false,false
0,7392913,7476933,false,false
2,7411745,7498064,false,false
1,7463288,7548269,false,false
0,7476933,7513204,false,false
2,7498064,7520637,false,false
2,7520637,7599822,false,false
3,7498707,7498857,false,false
3,7498857,7517536,false,false
3,7517536,7577250,false,false
3,7577250,7582643,false,false
0,7513204,7686766,false,false
1,7548269,7664871,false,false
3,7582643,7738993,false,false
2,7599822,7701473,false,false
1,7664871,7665021,false,false
1,7665021,7671675,false,false
1,7671675,7768198,true,false
1,7768198,7851405,true,false
1,7851405,7851855,true,false
1,7851855,7939663,true,false
0,7686766,7688577,false,false
0,7688577,7789320,false,false
0,7789320,7789470,false,false
2,7701473,7708127,false,false
1,7939663,8025088,true,false
2,7708127,7802050,false,false
2,7802050,7802200,false,false
3,7738993,7739143,false,false
3,7739143,7914207,false,false
0,7789470,7877393,false,false
1,8025088,8025238,false,false
2,7802200,7887123,false,false
2,7887123,7887273,false,false
3,7914207,8087770,false,false
0,7877393,7961089,false,false
0,7961089,7961239,false,false
2,7887273,7977367,false,false
0,7961239,7996804,false,false
0,7996804,7996954,false,false
1,1125600,1127700,false,true
2,7977367,8071441,false,false
0,7996954,8091670,false,false
1,8025238,8025388,false,false
1,8025388,8025538,false,false
1,8025538,8025688,false,false
1,8025688,8148163,false,false
1,8148163,8148313,false,false
2,8071441,8103830,false,false
3,8087770,8273337,false,false
2,8148163,8190387,false,false
0,8091670,8184615,false,false
0,8184615,8184765,false,false
1,8148313,8242840,false,false
2,8190387,8285145,false,false
0,8184765,8277840,true,false
0,8277840,8327885,true,false
0,8327885,8332171,false,false
2,8285145,8378403,false,false
1,8242840,8332785,false,false
1,8332785,8332935,false,false
2,8378403,8474661,false,false
0,1127700,1129800,false,true
1,1127700,1129800,false,true
3,8273337,8363282,false,false
3,8363282,8363432,false,false
0,8332171,8357092,true,false
1,8332935,8334945,false,false
1,8334945,8420024,false,false
1,8420024,8420174,false,false
2,8474661,8575419,false,false
0,8357092,8445288,false,false
0,8445288,8445438,false,false
3,8363432,8453153,true,false
3,8453153,8478074,true,false
3,8478074,8567795,true,false
2,8575419,8670264,false,false
3,8567795,8637339,true,false
3,8637339,8723704,true,false
3,8723704,8779077,true,false
0,1129800,1131900,false,true
1,8420174,8463164,false,false
0,8445438,8468011,false,false
0,8468011,8547206,false,false
1,8463164,8463314,false,false
3,8779077,8878190,true,false
1,8463314,8463464,false,false
1,8463464,8465481,false,false
1,8465481,8530815,false,false
3,8878190,8926212,true,false
0,8547206,8569779,false,false
0,8569779,8648976,false,false
1,8637339,8637489,false,false
3,8926212,9016690,true,false
0,8648976,8671549,false,false
0,8671549,8750746,false,false
1,8637489,8637639,false,false
1,8637639,8703466,false,false
1,1129800,1131900,false,true
0,8750746,8779319,false,false
0,8779319,8880472,false,false
2,8670264,8670414,false,false
2,8670414,8783108,false,false
3,9016690,9062858,true,false
0,8880472,8906045,false,false
0,8906045,9005698,false,false
1,8703466,8703616,false,false
3,9062858,9147791,true,false
3,9147791,9278341,true,false
3,9278341,9408891,true,false
3,9408891,9446903,true,false
3,9446903,9486619,true,false
3,9486619,9525773,true,false
3,9525773,9571782,true,false
0,9525773,9567469,false,false
2,9525773,9576697,false,false
1,9525773,9712840,false,false
0,1131900,1134000,false,true
1,1131900,1134000,false,true
0,1134000,1136100,false,true
3,9571782,9612353,true,false
0,9567469,9623073,false,false
2,9576697,9628780,false,false
3,9612353,9612653,false,false
3,9612653,9670966,true,false
0,9623073,9819138,false,false
2,9628780,9800847,false,false
3,9670966,9695039,false,false
3,9695039,9796193,false,false
1,9712840,9712990,false,false
1,1134000,1136100,false,true
0,1136100,1138200,false,true
1,1136100,1138200,false,true
1,9712990,9800360,false,false
3,9796193,9910713,true,false
3,9910713,9911013,false,false
1,9800360,9888804,false,false
1,9888804,9888954,false,false
2,9800847,9884270,false,false
2,9884270,9884420,false,false
0,9819138,9931832,false,false
0,1138200,1140300,false,true
1,1138200,1140300,false,true
2,9884420,9971364,false,false
2,9971364,9971514,false,false
1,9910713,10018317,true,false
1,10018317,10018617,false,false
2,10018317,10116211,true,false
3,9911013,9933586,false,false
3,9933586,10040740,false,false
0,9931832,9931982,false,false
2,10116211,10214105,true,false
0,9931982,10035738,false,false
2,10214105,10308869,true,false
2,10308869,10309169,false,false
3,10308869,10406763,true,false
1,10018617,10182233,false,false
1,10182233,10243356,false,false
3,10406763,10455522,false,false
2,10406763,10584639,true,false
0,10035738,10145432,false,false
3,10455522,10524313,false,false
0,10145432,10242861,false,false
2,10584639,10682008,true,false
2,10682008,10779377,true,false
2,10779377,10876775,true,false
2,10876775,10974323,true,false
0,10242861,10244872,false,false
1,10243356,10282558,false,false
2,10974323,11014039,true,false
2,11014039,11060048,true,false
2,11060048,11084969,true,false
3,11014039,11039174,false,false
1,11014039,11102532,false,false
0,10244872,10251526,false,false
3,11039174,11054688,false,false
0,10251526,10282759,false,false
0,11014039,11187606,false,false
1,11102532,11171840,false,false
3,11054688,11059498,false,false
2,11084969,11090730,true,false
3,11059498,11066152,false,false
0,1140300,1142400,false,true
2,11090730,11131954,true,false
3,11084969,11121939,false,false
2,11131954,11246039,true,false
2,11246039,11246339,false,false
0,11246039,11285910,true,false
3,11121939,11143898,false,false
3,11143898,11144198,false,false
0,11285910,11372913,false,false
2,11285910,11336906,false,false
1,11285910,11487919,false,false
3,11285910,11369333,false,false
0,11372913,11373063,false,false
2,11336906,11426602,true,false
2,11426602,11426752,false,false
3,11369333,11428766,false,false
0,11373063,11431376,false,false
2,11426752,11426956,false,false
2,11426956,11428974,false,false
3,11428766,11492332,false,false
2,11428974,11507253,false,false
2,11507253,11579587,false,false
2,11579587,11651923,false,false
3,11579587,11619868,false,false
0,11431376,11627441,false,false
1,11487919,11493709,false,false
1,11493709,11499499,false,false
1,11499499,11505289,false,false
1,11505289,11551298,false,false
1,11551298,11727862,false,false
3,11619868,11660081,true,false
3,11660081,11700294,true,false
0,11627441,11671253,false,false
2,11651923,11736332,false,false
2,11736332,11736632,false,false
0,11671253,11856820,false,false
1,11727862,11905926,false,false
2,11736632,11751850,false,false
3,11700294,11813084,false,false
2,11751850,11848341,false,false
3,11813084,11902079,false,false
2,11848341,11943773,false,false
2,11943773,11943923,false,false
0,11856820,11952765,true,false
0,11952765,11952915,false,false
3,11902079,11963684,false,false
1,11905926,11982722,false,false
2,11952765,12039461,true,false
2,12039461,12039611,true,false
0,11952915,12124981,false,false
3,11963684,12152248,false,false
2,12039611,12124544,true,false
2,12124544,12222438,true,false
2,12222438,12291982,true,false
2,12291982,12378347,true,false
2,12378347,12433720,true,false
1,11982722,12080466,false,false
1,12080466,12080616,false,false
1,12080616,12086406,false,false
1,12086406,12086556,false,false
1,12086556,12086706,false,false
1,12086706,12086856,false,false
1,12086856,12206332,false,false
1,12291982,12292132,false,false
1,1140300,1142400,false,true
2,12433720,12564270,true,false
0,12124981,12234675,false,false
3,12152248,12158902,false,false
2,12564270,12622583,true,false
2,12622583,12667426,true,false
3,12222438,12323811,false,false
0,12234675,12406739,false,false
2,12667426,12707997,true,false
1,12292132,12350752,false,false
3,12323811,12522945,false,false
1,12350752,12384677,false,false
1,12384677,12418630,false,false
2,12707997,12768864,false,false
0,12406739,12575961,false,false
2,12768864,12900663,false,false
0,12707997,12842727,true,false
0,12842727,12888088,true,false
0,12888088,12920477,false,false
1,12418630,12500710,false,false
3,12888088,12913009,false,false
1,12888088,12982855,false,false
2,12900663,13077229,false,false
3,12913009,12955206,false,false
0,12920477,12961701,false,false
3,12955206,12977003,false,false
3,12977003,12995602,false,false
3,12995602,13014201,false,false
3,13014201,13089623,false,false
0,12961701,13141263,true,false
1,12982855,12983005,false,false
0,13141263,13239327,true,false
1,12983005,12985015,false,false
1,12985015,12991669,false,false
1,12991669,13010330,false,false
0,13239327,13337089,false,false
3,13239327,13433893,true,false
1,13010330,13024242,false,false
1,13024242,13024692,false,false
2,13239327,13243717,false,false

